antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'parmesan cheese', 'salt', 'tomato'})",frozenset({'olive oil'}),0.028418004,0.371787136,0.014721854,0.518046709,1.393396001,0.004156405,1.303472505,0.290586827
"frozenset({'parmesan cheese', 'olive oil', 'water'})",frozenset({'salt'}),0.018703994,0.350971401,0.010739713,0.574193548,1.636012355,0.004175146,1.524233831,0.396167589
"frozenset({'olive oil', 'parsley', 'pepper'})",frozenset({'salt'}),0.013515144,0.350971401,0.010860384,0.803571429,2.28956384,0.006116955,3.304145595,0.57095209
"frozenset({'parsley', 'pepper', 'salt'})",frozenset({'olive oil'}),0.021660432,0.371787136,0.010860384,0.501392758,1.348601682,0.002807314,1.259935296,0.264214205
"frozenset({'parsley', 'salt', 'tomato'})",frozenset({'olive oil'}),0.019066007,0.371787136,0.010136358,0.53164557,1.429973007,0.003047862,1.341319357,0.306530411
"frozenset({'olive oil', 'pepper', 'tomato'})",frozenset({'salt'}),0.017798962,0.350971401,0.013937492,0.783050847,2.231095882,0.007690566,2.991616199,0.561789031
"frozenset({'pepper', 'salt', 'tomato'})",frozenset({'olive oil'}),0.027030288,0.371787136,0.013937492,0.515625,1.386882303,0.003887979,1.296955589,0.286708083
"frozenset({'parmesan cheese', 'salt', 'oregano'})",frozenset({'onion'}),0.027090624,0.283999035,0.014118499,0.521158129,1.835070073,0.006424788,1.495276435,0.467732856
"frozenset({'parmesan cheese', 'tomato', 'oregano'})",frozenset({'onion'}),0.022022445,0.283999035,0.013454809,0.610958904,2.151271059,0.007200456,1.840425017,0.54720942
"frozenset({'parsley', 'onion', 'oregano'})",frozenset({'tomato'}),0.020393387,0.208519368,0.011282732,0.553254438,2.653252041,0.007030316,1.771658634,0.63607577
"frozenset({'tomato', 'parsley', 'oregano'})",frozenset({'onion'}),0.017195608,0.283999035,0.011282732,0.656140351,2.310361201,0.006399196,2.082247705,0.577090671
"frozenset({'onion', 'pepper', 'oregano'})",frozenset({'salt'}),0.016592253,0.350971401,0.012972125,0.781818182,2.227583728,0.007148719,2.974714412,0.560381076
"frozenset({'pepper', 'salt', 'oregano'})",frozenset({'onion'}),0.022927477,0.283999035,0.012972125,0.565789474,1.992223229,0.006460744,1.64897192,0.509735159
"frozenset({'onion', 'salt', 'oregano'})",frozenset({'tomato'}),0.036140944,0.208519368,0.018824665,0.520868114,2.497936375,0.011288578,1.651905571,0.622154809
"frozenset({'tomato', 'salt', 'oregano'})",frozenset({'onion'}),0.029383372,0.283999035,0.018824665,0.640657084,2.255842471,0.010479816,1.992528401,0.573559754
"frozenset({'tomato paste', 'onion', 'salt'})",frozenset({'oregano'}),0.022867141,0.162302401,0.012127429,0.530343008,3.267622681,0.008416037,1.783637022,0.71020753
"frozenset({'tomato paste', 'onion', 'oregano'})",frozenset({'salt'}),0.020333052,0.350971401,0.012127429,0.596439169,1.699395357,0.004991109,1.60825469,0.420097272
"frozenset({'tomato paste', 'salt', 'oregano'})",frozenset({'onion'}),0.017436949,0.283999035,0.012127429,0.69550173,2.448958078,0.007175352,2.351412261,0.602162965
"frozenset({'tomato paste', 'onion', 'oregano'})",frozenset({'tomato'}),0.020333052,0.208519368,0.012791119,0.629080119,3.016890592,0.008551284,2.133831785,0.682408336
"frozenset({'tomato paste', 'onion', 'tomato'})",frozenset({'oregano'}),0.024858212,0.162302401,0.012791119,0.514563107,3.170397373,0.008756571,1.725657053,0.702033421
"frozenset({'tomato paste', 'tomato', 'oregano'})",frozenset({'onion'}),0.018522988,0.283999035,0.012791119,0.690553746,2.43153554,0.007530608,2.313813646,0.599848228
"frozenset({'parmesan cheese', 'parsley', 'tomato'})",frozenset({'onion'}),0.016109569,0.283999035,0.010739713,0.666666667,2.34742582,0.006164611,2.148002896,0.583399767
"frozenset({'parmesan cheese', 'onion', 'pepper'})",frozenset({'salt'}),0.019488355,0.350971401,0.015325208,0.786377709,2.240574892,0.008485353,3.03820634,0.564690871
"frozenset({'parmesan cheese', 'salt', 'tomato'})",frozenset({'onion'}),0.028418004,0.283999035,0.01623024,0.571125265,2.011011291,0.008159554,1.669487399,0.517442431
"frozenset({'parsley', 'salt', 'tomato'})",frozenset({'onion'}),0.019066007,0.283999035,0.011765416,0.617088608,2.172854596,0.006350688,1.869886819,0.550267324
"frozenset({'onion', 'pepper', 'tomato'})",frozenset({'salt'}),0.018583323,0.350971401,0.014480512,0.779220779,2.220183118,0.007958297,2.939717772,0.559993237
"frozenset({'pepper', 'salt', 'tomato'})",frozenset({'onion'}),0.027030288,0.283999035,0.014480512,0.535714286,1.886324319,0.006803936,1.542155925,0.482921989
"frozenset({'tomato paste', 'onion', 'salt'})",frozenset({'tomato'}),0.022867141,0.208519368,0.01357548,0.593667546,2.847061895,0.008807238,1.947864673,0.663943192
"frozenset({'tomato paste', 'onion', 'tomato'})",frozenset({'salt'}),0.024858212,0.350971401,0.01357548,0.546116505,1.55601426,0.004850958,1.429945363,0.366441447
"frozenset({'tomato paste', 'salt', 'tomato'})",frozenset({'onion'}),0.019066007,0.283999035,0.01357548,0.712025316,2.507139918,0.008160752,2.486333023,0.612823225
"frozenset({'onion', 'water', 'tomato'})",frozenset({'salt'}),0.020393387,0.350971401,0.010257029,0.50295858,1.43304719,0.003099533,1.305783729,0.308477168
"frozenset({'salt', 'water', 'tomato'})",frozenset({'onion'}),0.015023531,0.283999035,0.010257029,0.682730924,2.403990297,0.005990361,2.256762536,0.592932889
"frozenset({'tomato paste', 'salt', 'oregano'})",frozenset({'tomato'}),0.017436949,0.208519368,0.010739713,0.615916955,2.953763777,0.007103771,2.060701826,0.673187223
"frozenset({'tomato paste', 'tomato', 'oregano'})",frozenset({'salt'}),0.018522988,0.350971401,0.010739713,0.57980456,1.651999447,0.004238674,1.544587441,0.402121411
"frozenset({'tomato paste', 'salt', 'tomato'})",frozenset({'oregano'}),0.019066007,0.162302401,0.010739713,0.563291139,3.470627265,0.007645254,1.918206095,0.725703923
"frozenset({'basil', 'onion', 'garlic clove', 'oregano'})",frozenset({'olive oil'}),0.022927477,0.371787136,0.012006758,0.523684211,1.408559251,0.003482617,1.318899934,0.296860988
"frozenset({'basil', 'olive oil', 'onion', 'garlic clove'})",frozenset({'oregano'}),0.022987812,0.162302401,0.012006758,0.522309711,3.218126823,0.00827578,1.753641676,0.705477613
"frozenset({'basil', 'olive oil', 'onion', 'oregano'})",frozenset({'garlic clove'}),0.023349825,0.296186799,0.012006758,0.514211886,1.736106703,0.005090848,1.448806962,0.434135526
"frozenset({'olive oil', 'onion', 'garlic clove', 'oregano'})",frozenset({'basil'}),0.019729697,0.205080246,0.012006758,0.608562691,2.967436906,0.007960586,2.030771559,0.676353083
"frozenset({'basil', 'olive oil', 'garlic clove', 'oregano'})",frozenset({'onion'}),0.019548691,0.283999035,0.012006758,0.614197531,2.162674714,0.006454948,1.855874502,0.548328721
"frozenset({'parmesan cheese', 'onion', 'garlic clove', 'basil'})",frozenset({'olive oil'}),0.017617956,0.371787136,0.010015687,0.568493151,1.529082356,0.003465558,1.455858382,0.352218356
"frozenset({'parmesan cheese', 'olive oil', 'onion', 'basil'})",frozenset({'garlic clove'}),0.018402317,0.296186799,0.010015687,0.544262295,1.837564326,0.004565164,1.54433832,0.464346414
"frozenset({'basil', 'onion', 'salt', 'garlic clove'})",frozenset({'olive oil'}),0.01942802,0.371787136,0.011162061,0.574534161,1.54533093,0.003938973,1.476529504,0.359881195
"frozenset({'basil', 'olive oil', 'onion', 'salt'})",frozenset({'garlic clove'}),0.020393387,0.296186799,0.011162061,0.547337278,1.847946231,0.005121809,1.554829164,0.468411205
"frozenset({'basil', 'onion', 'garlic clove', 'tomato'})",frozenset({'olive oil'}),0.024013515,0.371787136,0.012670448,0.527638191,1.419194316,0.003742532,1.329939998,0.302642363
"frozenset({'basil', 'olive oil', 'onion', 'garlic clove'})",frozenset({'tomato'}),0.022987812,0.208519368,0.012670448,0.551181102,2.643308909,0.007877044,1.763474391,0.636313751
"frozenset({'basil', 'olive oil', 'onion', 'tomato'})",frozenset({'garlic clove'}),0.023651502,0.296186799,0.012670448,0.535714286,1.808704129,0.005665185,1.515905357,0.457949162
"frozenset({'basil', 'olive oil', 'garlic clove', 'tomato'})",frozenset({'onion'}),0.022806806,0.283999035,0.012670448,0.555555556,1.956188183,0.006193337,1.611002172,0.500209928
"frozenset({'oregano', 'basil', 'garlic clove', 'tomato'})",frozenset({'olive oil'}),0.020695065,0.371787136,0.010679377,0.516034985,1.387985045,0.002985219,1.29805429,0.285438306
"frozenset({'oregano', 'basil', 'olive oil', 'tomato'})",frozenset({'garlic clove'}),0.020574394,0.296186799,0.010679377,0.519061584,1.752480482,0.004585514,1.463416474,0.438400051
"frozenset({'oregano', 'olive oil', 'garlic clove', 'tomato'})",frozenset({'basil'}),0.016531917,0.205080246,0.010679377,0.645985401,3.149915282,0.007289008,2.245443428,0.694004367
"frozenset({'basil', 'olive oil', 'garlic clove', 'oregano'})",frozenset({'tomato'}),0.019548691,0.208519368,0.010679377,0.546296296,2.619882759,0.006603097,1.744487924,0.630631551
"frozenset({'parmesan cheese', 'salt', 'garlic clove', 'basil'})",frozenset({'olive oil'}),0.017255943,0.371787136,0.010196694,0.590909091,1.58937476,0.003781156,1.535631444,0.377333006
"frozenset({'parmesan cheese', 'olive oil', 'salt', 'basil'})",frozenset({'garlic clove'}),0.018281646,0.296186799,0.010196694,0.557755776,1.883121659,0.004781911,1.591458209,0.477700006
"frozenset({'basil', 'salt', 'garlic clove', 'tomato'})",frozenset({'olive oil'}),0.020152045,0.371787136,0.011222397,0.556886228,1.497863086,0.003730125,1.417723624,0.339218179
"frozenset({'basil', 'olive oil', 'salt', 'tomato'})",frozenset({'garlic clove'}),0.019850368,0.296186799,0.011222397,0.565349544,1.908760103,0.00534298,1.61926254,0.485741849
"frozenset({'basil', 'onion', 'salt', 'garlic clove'})",frozenset({'oregano'}),0.01942802,0.162302401,0.010498371,0.540372671,3.329418827,0.007345157,1.822558289,0.713509354
"frozenset({'basil', 'onion', 'salt', 'oregano'})",frozenset({'garlic clove'}),0.020453723,0.296186799,0.010498371,0.513274336,1.732941302,0.004440248,1.446016214,0.431777875
"frozenset({'onion', 'salt', 'garlic clove', 'oregano'})",frozenset({'basil'}),0.017195608,0.205080246,0.010498371,0.610526316,2.977011815,0.006971892,2.041010179,0.675711978
"frozenset({'basil', 'salt', 'garlic clove', 'oregano'})",frozenset({'onion'}),0.01822131,0.283999035,0.010498371,0.57615894,2.028735559,0.005323536,1.689314778,0.51649332
"frozenset({'basil', 'onion', 'garlic clove', 'tomato'})",frozenset({'oregano'}),0.024013515,0.162302401,0.013997828,0.582914573,3.591533878,0.010100377,2.008455688,0.739321131
"frozenset({'oregano', 'basil', 'onion', 'tomato'})",frozenset({'garlic clove'}),0.025099554,0.296186799,0.013997828,0.557692308,1.882907376,0.006563672,1.591229847,0.480978783
"frozenset({'oregano', 'onion', 'garlic clove', 'tomato'})",frozenset({'basil'}),0.020031374,0.205080246,0.013997828,0.698795181,3.407423161,0.009889789,2.639133583,0.720965016
"frozenset({'oregano', 'basil', 'garlic clove', 'tomato'})",frozenset({'onion'}),0.020695065,0.283999035,0.013997828,0.67638484,2.381644855,0.00812045,2.212507488,0.59238149
"frozenset({'basil', 'onion', 'garlic clove', 'oregano'})",frozenset({'tomato'}),0.022927477,0.208519368,0.013997828,0.610526316,2.927911793,0.009217005,2.032180002,0.673910729
"frozenset({'basil', 'onion', 'salt', 'garlic clove'})",frozenset({'tomato'}),0.01942802,0.208519368,0.011463738,0.590062112,2.82977125,0.00741262,1.930733058,0.659425884
"frozenset({'basil', 'onion', 'salt', 'tomato'})",frozenset({'garlic clove'}),0.019790033,0.296186799,0.011463738,0.579268293,1.955753246,0.005602192,1.672831377,0.498554462
"frozenset({'basil', 'salt', 'garlic clove', 'tomato'})",frozenset({'onion'}),0.020152045,0.283999035,0.011463738,0.568862275,2.00304299,0.005740577,1.660724461,0.511058465
"frozenset({'basil', 'onion', 'salt', 'oregano'})",frozenset({'olive oil'}),0.020453723,0.371787136,0.011162061,0.545722714,1.467836459,0.00355763,1.382884161,0.325380434
"frozenset({'basil', 'olive oil', 'onion', 'salt'})",frozenset({'oregano'}),0.020393387,0.162302401,0.011162061,0.547337278,3.372330129,0.007852165,1.850599924,0.718113901
"frozenset({'olive oil', 'onion', 'salt', 'oregano'})",frozenset({'basil'}),0.018945336,0.205080246,0.011162061,0.589171975,2.872885056,0.007276747,1.934920951,0.664507164
"frozenset({'basil', 'olive oil', 'salt', 'oregano'})",frozenset({'onion'}),0.019609026,0.283999035,0.011162061,0.569230769,2.004340508,0.005593117,1.662145098,0.511105049
"frozenset({'oregano', 'basil', 'onion', 'tomato'})",frozenset({'olive oil'}),0.025099554,0.371787136,0.013092796,0.521634615,1.403046432,0.003761105,1.313249001,0.294661074
"frozenset({'basil', 'olive oil', 'onion', 'tomato'})",frozenset({'oregano'}),0.023651502,0.162302401,0.013092796,0.553571429,3.410740839,0.0092541,1.876442621,0.723930612
"frozenset({'oregano', 'olive oil', 'onion', 'tomato'})",frozenset({'basil'}),0.019850368,0.205080246,0.013092796,0.659574468,3.216177474,0.009021878,2.335076777,0.703027234
"frozenset({'oregano', 'basil', 'olive oil', 'tomato'})",frozenset({'onion'}),0.020574394,0.283999035,0.013092796,0.636363636,2.240724646,0.007249688,1.969002655,0.565347484
"frozenset({'basil', 'olive oil', 'onion', 'oregano'})",frozenset({'tomato'}),0.023349825,0.208519368,0.013092796,0.560723514,2.689071622,0.008223905,1.801782381,0.643141692
"frozenset({'basil', 'onion', 'salt', 'tomato'})",frozenset({'olive oil'}),0.019790033,0.371787136,0.010679377,0.539634146,1.451459971,0.003321698,1.364594829,0.317318266
"frozenset({'basil', 'olive oil', 'onion', 'salt'})",frozenset({'tomato'}),0.020393387,0.208519368,0.010679377,0.523668639,2.511366905,0.006426961,1.661617725,0.614338925
"frozenset({'basil', 'olive oil', 'salt', 'tomato'})",frozenset({'onion'}),0.019850368,0.283999035,0.010679377,0.537993921,1.894351231,0.005041892,1.549765247,0.481676239
"frozenset({'basil', 'onion', 'salt', 'tomato'})",frozenset({'oregano'}),0.019790033,0.162302401,0.010800048,0.545731707,3.362437664,0.007588078,1.844059143,0.716781853
"frozenset({'oregano', 'onion', 'salt', 'tomato'})",frozenset({'basil'}),0.018824665,0.205080246,0.010800048,0.573717949,2.797529062,0.006939481,1.864774159,0.654869391
"frozenset({'oregano', 'basil', 'salt', 'tomato'})",frozenset({'onion'}),0.017376614,0.283999035,0.010800048,0.621527778,2.18848553,0.005865107,1.891819064,0.552666478
"frozenset({'basil', 'onion', 'salt', 'oregano'})",frozenset({'tomato'}),0.020453723,0.208519368,0.010800048,0.528023599,2.532252062,0.006535051,1.67694959,0.617729473
"frozenset({'black pepper', 'olive oil', 'onion', 'garlic clove'})",frozenset({'salt'}),0.015204537,0.350971401,0.010317365,0.678571429,1.933409465,0.004981007,2.019200086,0.49023275
"frozenset({'black pepper', 'onion', 'salt', 'garlic clove'})",frozenset({'olive oil'}),0.019850368,0.371787136,0.010317365,0.519756839,1.397995756,0.002937253,1.308114127,0.290455903
"frozenset({'oregano', 'onion', 'garlic clove', 'tomato'})",frozenset({'olive oil'}),0.020031374,0.371787136,0.010498371,0.524096386,1.409667883,0.003050964,1.32004222,0.296553423
"frozenset({'oregano', 'olive oil', 'onion', 'tomato'})",frozenset({'garlic clove'}),0.019850368,0.296186799,0.010498371,0.52887538,1.785614289,0.004618954,1.493900279,0.448879054
"frozenset({'oregano', 'olive oil', 'garlic clove', 'tomato'})",frozenset({'onion'}),0.016531917,0.283999035,0.010498371,0.635036496,2.236051602,0.005803322,1.961842645,0.562075312
"frozenset({'olive oil', 'onion', 'garlic clove', 'oregano'})",frozenset({'tomato'}),0.019729697,0.208519368,0.010498371,0.532110092,2.551849728,0.006384347,1.691595861,0.620367049
"frozenset({'parmesan cheese', 'onion', 'salt', 'garlic clove'})",frozenset({'olive oil'}),0.021298419,0.371787136,0.012067093,0.566572238,1.523915656,0.004148615,1.449406149,0.351277357
"frozenset({'parmesan cheese', 'olive oil', 'onion', 'salt'})",frozenset({'garlic clove'}),0.021479426,0.296186799,0.012067093,0.561797753,1.896768375,0.005705171,1.606137819,0.483165618
"frozenset({'olive oil', 'onion', 'pepper', 'garlic clove'})",frozenset({'salt'}),0.012972125,0.350971401,0.010076023,0.776744186,2.213126722,0.005523178,2.907107266,0.555354722
"frozenset({'salt', 'onion', 'pepper', 'garlic clove'})",frozenset({'olive oil'}),0.018341981,0.371787136,0.010076023,0.549342105,1.477571576,0.00325671,1.393990588,0.329252988
"frozenset({'olive oil', 'onion', 'pepper', 'salt'})",frozenset({'garlic clove'}),0.017798962,0.296186799,0.010076023,0.566101695,1.91129955,0.004804205,1.622069488,0.485436033
"frozenset({'onion', 'salt', 'garlic clove', 'tomato'})",frozenset({'olive oil'}),0.023108483,0.371787136,0.012429106,0.537859008,1.446685361,0.003837669,1.359353258,0.316068558
"frozenset({'olive oil', 'onion', 'salt', 'tomato'})",frozenset({'garlic clove'}),0.022444793,0.296186799,0.012429106,0.553763441,1.869642548,0.005781254,1.577219945,0.47581804
"frozenset({'olive oil', 'salt', 'garlic clove', 'tomato'})",frozenset({'onion'}),0.022686135,0.283999035,0.012429106,0.54787234,1.929134517,0.005986265,1.583625665,0.492812849
"frozenset({'oregano', 'olive oil', 'onion', 'tomato'})",frozenset({'salt'}),0.019850368,0.350971401,0.010136358,0.510638298,1.454928511,0.003169447,1.326275833,0.319013543
"frozenset({'oregano', 'onion', 'salt', 'tomato'})",frozenset({'olive oil'}),0.018824665,0.371787136,0.010136358,0.538461538,1.448305995,0.00313759,1.361127871,0.315476923
"frozenset({'oregano', 'olive oil', 'salt', 'tomato'})",frozenset({'onion'}),0.015385544,0.283999035,0.010136358,0.658823529,2.319809045,0.005766879,2.098623519,0.577820113
"frozenset({'olive oil', 'onion', 'salt', 'oregano'})",frozenset({'tomato'}),0.018945336,0.208519368,0.010136358,0.535031847,2.565861642,0.006185889,1.70222547,0.622052363
